video,config,frame_index,selector,decision,force_reason,visual_transmitted,reason,psss_backend_kind,latent_elements,analog_channel_symbols,source_packet_bits,estimated_digital_channel_symbols,estimated_wire_bytes,digital_symbols_status,wire_bytes_status
09_scene_cut_chair_car,fixed_awgn,96,fixed,reuse,,False,,,0,,5728,unavailable,716.0,unavailable,exact
09_scene_cut_chair_car,fixed_awgn,97,fixed,reuse,,False,,,0,,5728,unavailable,716.0,unavailable,exact
09_scene_cut_chair_car,fixed_awgn,98,fixed,reuse,,False,,,0,,5728,unavailable,716.0,unavailable,exact
09_scene_cut_chair_car,fixed_awgn,99,fixed,reuse,,False,,,0,,5728,unavailable,716.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,0,fixed,keyframe,first_frame,True,,,32768,,3161840,unavailable,395230.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,1,fixed,reuse,,False,,,0,,5088,unavailable,636.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,10,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,11,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,12,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,13,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,14,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,15,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,16,fixed,keyframe,selected,True,,,32768,,3161848,unavailable,395231.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,17,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,18,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,19,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,2,fixed,reuse,,False,,,0,,5088,unavailable,636.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,20,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,21,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,22,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,23,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,24,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,25,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,26,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,27,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,28,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,29,fixed,reuse,,False,,,0,,5096,unavailable,637.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,3,fixed,reuse,,False,,,0,,5088,unavailable,636.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,30,fixed,keyframe,selected,True,,,32768,,3163720,unavailable,395465.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,31,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,32,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,33,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,34,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,35,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,36,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,37,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,38,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,39,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,4,fixed,reuse,,False,,,0,,5088,unavailable,636.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,40,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,41,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,42,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,43,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,44,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,45,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,46,fixed,keyframe,selected,True,,,32768,,3163720,unavailable,395465.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,47,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,48,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,49,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,5,fixed,reuse,,False,,,0,,5088,unavailable,636.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,50,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,51,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,52,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,53,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,54,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,55,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,56,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,57,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,58,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,59,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,6,fixed,reuse,,False,,,0,,5088,unavailable,636.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,60,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,61,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,62,fixed,keyframe,selected,True,,,32768,,3163720,unavailable,395465.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,63,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,64,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,65,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,66,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,67,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,68,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,69,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,7,fixed,reuse,,False,,,0,,5088,unavailable,636.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,70,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,71,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,72,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,73,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,74,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,75,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,76,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,77,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,78,fixed,keyframe,selected,True,,,32768,,3163720,unavailable,395465.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,79,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,8,fixed,reuse,,False,,,0,,5088,unavailable,636.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,80,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,81,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,82,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,83,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,84,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,85,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,86,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,87,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,88,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,89,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,9,fixed,reuse,,False,,,0,,5088,unavailable,636.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,90,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,91,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,92,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,93,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,94,fixed,keyframe,selected,True,,,32768,,3163720,unavailable,395465.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,95,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,96,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,97,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,98,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_float32,99,fixed,reuse,,False,,,0,,5752,unavailable,719.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,0,fixed,keyframe,first_frame,True,,,32768,,2637536,unavailable,329692.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,1,fixed,reuse,,False,,,0,,5072,unavailable,634.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,10,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,11,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,12,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,13,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,14,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,15,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,16,fixed,keyframe,selected,True,,,32768,,2637544,unavailable,329693.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,17,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,18,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,19,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,2,fixed,reuse,,False,,,0,,5072,unavailable,634.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,20,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,21,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,22,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,23,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,24,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,25,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,26,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,27,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,28,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,29,fixed,reuse,,False,,,0,,5080,unavailable,635.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,3,fixed,reuse,,False,,,0,,5072,unavailable,634.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,30,fixed,keyframe,selected,True,,,32768,,2639416,unavailable,329927.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,31,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,32,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,33,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,34,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,35,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,36,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,37,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,38,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,39,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,4,fixed,reuse,,False,,,0,,5072,unavailable,634.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,40,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,41,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,42,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,43,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,44,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,45,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,46,fixed,keyframe,selected,True,,,32768,,2639416,unavailable,329927.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,47,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,48,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,49,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,5,fixed,reuse,,False,,,0,,5072,unavailable,634.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,50,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,51,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,52,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,53,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,54,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,55,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,56,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,57,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,58,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,59,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,6,fixed,reuse,,False,,,0,,5072,unavailable,634.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,60,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,61,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,62,fixed,keyframe,selected,True,,,32768,,2639416,unavailable,329927.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,63,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,64,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,65,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,66,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,67,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,68,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,69,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,7,fixed,reuse,,False,,,0,,5072,unavailable,634.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,70,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,71,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,72,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,73,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,74,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,75,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,76,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,77,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,78,fixed,keyframe,selected,True,,,32768,,2639416,unavailable,329927.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,79,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,8,fixed,reuse,,False,,,0,,5072,unavailable,634.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,80,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,81,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,82,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,83,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,84,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,85,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,86,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,87,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,88,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
09_scene_cut_chair_car,fixed_int16,89,fixed,reuse,,False,,,0,,5736,unavailable,717.0,unavailable,exact
